Mtech_Project,Server,Date,Utilization,Parameter,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-15T02:30:00,0.048613333,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-15T00:30:00,0.153889171,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-14T12:30:00,0.199444999,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-14T11:30:00,0.049166666,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-14T09:30:00,0.044722499,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-14T08:30:00,0.163612496,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-14T07:30:00,0.140555001,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-15T12:30:00,0.085277499,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-15T07:30:00,0.188332498,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-15T05:30:00,0.253611675,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-18T14:30:00,0.112777499,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-19T03:30:00,0.1019,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-18T20:30:00,1.061474969,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-18T16:30:00,0.103055833,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-22T09:30:00,0.0783325,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-22T08:30:00,0.236398335,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-22T22:30:00,0.080277499,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-22T06:30:00,0.081111667,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-23T03:30:00,0.0902775,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-23T05:30:00,1.188055825,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-24T03:30:00,0.093333333,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-23T17:30:00,75.40249952,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-23T07:30:00,0.095546666,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-21T13:30:00,0.322222499,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-22T01:30:00,0.109999166,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-21T22:30:00,0.074166667,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-21T20:30:00,0.241944996,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-21T19:30:00,1.057500027,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-28T03:30:00,0.090277501,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-27T09:30:00,0.090306666,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-28T00:30:00,0.246110836,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-27T23:30:00,0.327776664,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-27T22:30:00,0.0908325,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-27T20:30:00,0.245556668,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-27T18:30:00,0.193333333,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-27T15:30:00,0.232499997,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-27T14:30:00,0.083333333,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-26T02:30:00,0.135278333,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-25T11:30:00,0.561389988,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-25T10:30:00,0.119361001,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-25T07:30:00,0.089723334,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-05T23:30:00,0.499366667,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-05T21:30:00,0.0777625,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-05T16:30:00,0.094426666,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-05T14:30:00,0.086891667,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-05T13:30:00,0.330844993,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-05T12:30:00,0.080559168,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-05T10:30:00,0.086108333,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-05T06:30:00,0.073614166,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-04T04:30:00,3.473055924,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-04T01:30:00,0.079720833,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-03T15:30:00,31.92999912,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-03T07:30:00,0.255666002,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-03T05:30:00,0.281944159,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-08T16:30:00,0.048239167,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-08T14:30:00,0.154723337,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-08T12:30:00,0.039420834,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-08T09:30:00,0.036386666,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-08T05:30:00,0.038054166,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-10T20:30:00,25.04222218,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-10T18:30:00,28.46527815,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-10T14:30:00,0.035833333,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-11T01:30:00,25.04388046,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-10T22:30:00,25.03944556,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-09T20:30:00,0.035835,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-09T17:30:00,0.043888332,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-09T16:30:00,0.04721,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-09T12:30:00,0.036944167,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-09T08:30:00,0.042221666,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-09T06:30:00,0.15500167,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-09T05:30:00,0.035000833,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-07T18:30:00,3.321373321,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-07T15:30:00,1.060525848,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-07T13:30:00,0.271389174,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-07T05:30:00,0.031388333,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-08T02:30:00,0.052224166,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-07T23:30:00,0.40999667,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-07T22:30:00,0.035825833,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-07T21:30:00,0.038610833,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-03T16:30:00,31.0566601,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-03T11:30:00,0.093331667,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-03T09:30:00,7.320001652,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-03T20:30:00,0.098036666,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-03T17:30:00,16.43279323,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-05T04:30:00,0.529721659,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-04T18:30:00,49.86110931,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-04T12:30:00,0.1075,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-04T10:30:00,0.244721658,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-03T02:30:00,1.156111658,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-03T00:30:00,0.265,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-02T21:30:00,2.829166647,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-02T20:30:00,72.34458224,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-02T19:30:00,75.10999997,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-02T17:30:00,77.82511597,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-02T13:30:00,0.338611675,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-02T11:30:00,0.104723333,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-02T09:30:00,0.074103333,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-01T16:30:00,75.18139013,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-01T11:30:00,0.096110835,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-01T08:30:00,0.089999167,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-01T06:30:00,0.246944999,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-02T02:30:00,1.26972165,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-01T23:30:00,0.339445006,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-01T21:30:00,0.086111666,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-22T02:30:00,0.891945039,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-22T01:30:00,0.075555833,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-21T23:30:00,0.333616662,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-21T17:30:00,75.17305501,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-21T15:30:00,75.30499903,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-21T13:30:00,75.53722318,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-21T12:30:00,15.69166649,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-21T09:30:00,0.251944166,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-21T07:30:00,0.201110005,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-23T03:30:00,0.101944167,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-20T00:30:00,0.249166658,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-19T08:30:00,0.093888333,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-19T07:30:00,0.351665001,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-19T06:30:00,0.079165834,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-14T03:30:00,0.059446666,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-13T23:30:00,0.284444158,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-13T21:30:00,0.157500833,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-13T19:30:00,1.967221655,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-13T13:30:00,0.442499992,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-13T08:30:00,0.041944166,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-13T06:30:00,0.035554999,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-17T03:30:00,0.094167498,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-17T01:30:00,0.241111667,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-16T23:30:00,0.327777509,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-16T11:30:00,0.091666666,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-16T09:30:00,0.244445003,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-16T04:30:00,3.27720579,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-16T01:30:00,0.234722497,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-15T19:30:00,0.831945028,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-15T17:30:00,0.387223334,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-18T04:30:00,2.90833163,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-18T01:30:00,0.0791675,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-17T23:30:00,0.320000007,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-17T22:30:00,0.242500001,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-17T19:30:00,1.712221619,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-17T06:30:00,0.079722499,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-17T05:30:00,0.239723338,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-19T04:30:00,3.102499173,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-18T23:30:00,0.517223338,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-18T21:30:00,0.079721667,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-18T14:30:00,0.07472,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-18T09:30:00,0.0838875,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-18T07:30:00,0.183334167,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-14T14:30:00,0.090833334,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-14T13:30:00,0.34833333,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-14T09:30:00,0.090277499,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-14T21:30:00,0.094445,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-14T18:30:00,0.096944999,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-26T16:30:00,0.147222498,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-27T00:30:00,0.088889167,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-26T22:30:00,0.089167498,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-26T20:30:00,1.056668311,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-26T19:30:00,0.237499995,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-26T06:30:00,1.069723362,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-14T03:30:00,0.103333332,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-17T02:30:00,0.1108075,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-17T01:30:00,0.110616667,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-16T14:30:00,0.123889166,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-16T08:30:00,0.263610828,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-15T07:30:00,0.10139,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-15T17:30:00,0.095834167,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-15T15:30:00,0.0938875,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-15T11:30:00,0.088969999,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-17T14:30:00,0.997778321,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-18T04:30:00,0.552499996,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-18T03:30:00,0.109722499,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-18T01:30:00,0.105556668,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-17T09:30:00,0.119666999,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-17T07:30:00,0.109733333,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-17T05:30:00,1.074440868,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-17T20:30:00,0.376389174,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-02-13T15:30:00,27.44218224,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-02-13T09:30:00,0.245795837,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-02-05T18:30:00,0.098055,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-02-05T15:30:00,0.084999166,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-02-06T01:30:00,0.112498333,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-02-05T09:30:00,0.076944167,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-02-05T23:30:00,0.325278333,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-02-08T19:30:00,0.085004166,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-02-08T15:30:00,0.078610834,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-02-08T12:30:00,0.234721668,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-02-08T11:30:00,0.084444167,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-02-08T10:30:00,0.080371111,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-03-01T16:30:00,0.164444997,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-03-01T14:30:00,0.083333334,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-03-01T11:30:00,0.083334167,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-03-01T07:30:00,1.553611627,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-03-01T05:30:00,0.376945832,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-03-01T18:30:00,0.095000834,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-03-03T21:30:00,0.253326658,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-03-03T13:30:00,0.468889171,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-03-10T03:30:00,0.0866675,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-03-09T11:30:00,0.244144162,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-03-09T10:30:00,0.246305001,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-03-09T09:30:00,0.088750001,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-02-17T15:30:00,0.081666667,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-02-18T04:30:00,0.092777501,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-02-17T23:30:00,0.338658332,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-02-17T21:30:00,0.078893334,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-12T21:30:00,0.102221666,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-12T20:30:00,0.851666685,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-12T17:30:00,0.092221666,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-12T09:30:00,0.0872225,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-13T04:30:00,0.594414187,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-13T02:30:00,0.101945,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-02T12:30:00,37.56694412,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-02T09:30:00,0.049525714,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-03T02:30:00,0.468055833,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-02T18:30:00,37.66361141,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-02T16:30:00,37.58722051,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-03T21:30:00,0.047221666,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-03T19:30:00,0.854793322,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-03T08:30:00,0.053889166,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-05T03:30:00,0.130278334,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-05T01:30:00,0.0441675,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-04T23:30:00,0.252500831,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-04T14:30:00,0.043611666,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-04T16:30:00,0.0500025,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-04T09:30:00,0.051389166,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-04T06:30:00,0.041668332,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-04T05:30:00,0.800555022,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-14T22:30:00,0.087499166,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-14T18:30:00,0.143333333,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-14T17:30:00,0.274166662,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-14T14:30:00,0.094721666,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-14T12:30:00,0.263888323,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-14T09:30:00,0.091389166,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-14T02:30:00,0.80666666,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-13T21:30:00,0.086110833,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-13T17:30:00,0.283888329,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-13T16:30:00,0.271389174,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-13T13:30:00,0.338333324,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-13T10:30:00,0.091212726,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-13T09:30:00,0.092776666,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-13T08:30:00,0.268610843,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-16T04:30:00,0.566388336,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-16T03:30:00,0.0977775,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-16T01:30:00,0.082220833,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-15T21:30:00,0.091666666,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-15T18:30:00,75.46222242,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-15T12:30:00,0.254999993,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-15T10:30:00,0.876667513,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-31T04:30:00,0.111675831,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-31T03:30:00,0.131111667,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-30T20:30:00,0.043055833,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-30T16:30:00,29.61949529,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-30T08:30:00,87.55722237,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-30T07:30:00,87.72277768,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-30T00:30:00,0.048889167,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-29T23:30:00,0.256389171,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-29T12:30:00,87.55237834,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-29T11:30:00,87.64515432,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-29T10:30:00,87.60037147,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-29T07:30:00,87.72111003,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-28T00:30:00,87.55055555,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-27T21:30:00,87.55305672,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-27T17:30:00,87.62666639,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-27T14:30:00,87.54916509,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-27T05:30:00,77.81277847,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-26T23:30:00,75.78361003,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-26T19:30:00,78.15472158,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-26T10:30:00,0.104445,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-26T06:30:00,0.082778332,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-26T05:30:00,1.666667488,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-01T23:30:00,0.749444162,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-01T08:30:00,0.229443338,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-03-27T11:30:00,0.099165834,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-03-28T00:30:00,0.23388917,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-03-27T07:30:00,0.099445,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-03-27T06:30:00,0.078055,CPU,,,,,
